0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.01259022286006926,0.9998414611537679,0.00015853884623197518,0.012589224800806882,0.00015852627845095276,0.9997622011563632,1.9961976497471325e-06
0.02517246156251437,0.9993659451533352,0.0006340548466648425,0.02516447993648849,0.0006338538020171664,0.999049068505519,1.596578365003482e-05
0.03773873701290772,0.9985737535497337,0.0014262464502663081,0.03771181504028945,0.00142522899788395,0.9978613933231264,5.386316448145419e-05
0.05028108024000395,0.9974653887155349,0.0025346112844650535,0.05021731831476051,0.0025313971193264007,0.9962004931873439,0.00012760481026822344
0.06279153744930599,0.9960415535262669,0.003958446473733007,0.06266713574786646,0.003950604055846883,0.9940682101587284,0.00024905035501969936
0.07526217506700666,0.9943031509146825,0.005696849085317644,0.07504749024694939,0.00568059886374637,0.9914669082357211,0.00042998377886605286
0.08768508477110719,0.9922512832981583,0.0077487167018416535,0.08734470066334793,0.007718637013514721,0.9883994700893318,0.0006820946994372108
0.10005238850652229,0.9898872518795933,0.010112748120406865,0.09954520068062966,0.010061484349400993,0.984869293081669,0.0010169597993782533
0.11235624348099103,0.987212555822241,0.012787444177759044,0.11163555753958691,0.012705421755507448,0.9808802845739673,0.0014460244167999816
0.12458884713862609,0.9842288912990096,0.015771108700990393,0.12360249057338138,0.015646250521741803,0.9764368565307923,0.001980584325230628
0.13674244210794617,0.9809381504168233,0.019061849583176665,0.13543288952649088,0.01887929840196216,0.971543919428084,0.0026317677293639452
0.14880932112125536,0.977342420016733,0.022657579983267038,0.14711383263142264,0.022399426355660664,0.966206875473704,0.0034105175025906996
0.16078183190224798,0.9734439803505346,0.026556019649465527,0.15863260441750063,0.0262010359635549,0.9604316111501187,0.004327573691955107
0.1726523820187413,0.969245303634735,0.030754696365265025,0.16997671322641855,0.03027807750649383,0.954224489089823,0.005393456315795853
0.1844134436974567,0.9647490524827833,0.0352509475172166,0.18113390840966664,0.03462405869613689,0.9475923392950508,0.006618448478913043
0.19605755859779836,0.9599580782165598,0.04004192178344028,0.19209219718339546,0.03923205404493435,0.9405424497142519,0.00801257982964909
0.20757734254159935,0.9548754190581938,0.04512458094180609,0.20283986111676713,0.04409471486202282,0.9330825561887286,0.009585610382782762
0.21896549019583858,0.9495042982033609,0.050495701796638974,0.2133654722303687,0.04920427986075639,0.9252208317837254,0.011347014731613371
0.23021477970535675,0.9438481217772743,0.05615187822272576,0.22365790868181695,0.05455258636271944,0.9169658755191299,0.01330596667205583
0.24131807727263477,0.9379104766746722,0.06208952332532775,0.2337063700162733,0.060131082082214904,0.9083267005158042,0.015471324260978836
0.2522683416817299,0.9316951282851706,0.06830487171482931,0.24350039196020862,0.06593083747439273,0.899312721574395,0.017851615330398023
0.2630586287635007,0.92520601810542,0.07479398189458004,0.2530298607374076,0.0719425586293774,0.8899337422042695,0.020455023478484772
0.2736820957992894,0.9184472612395839,0.0815527387604161,0.2622850268868854,0.07815660069397355,0.880199941121015,0.023289374557670023
0.2841320058602687,0.9114231437897246,0.08857685621027558,0.27125651856309846,0.08456298180177427,0.8701218582316919,0.026362123679412323
0.29440173207970116,0.9041381201377466,0.09586187986225324,0.2799353542995693,0.09115139749177063,0.8597103801277457,0.029680342754461273
0.30448476185540335,0.8965968101206291,0.10340318987937092,0.28831295521781347,0.09791123559486294,0.848976725106206,0.03325070858668249
0.3143747009797464,0.8888039961007281,0.11119600389927183,0.2963811566642418,0.1048315915670038,0.837932427740441,0.03707949153771894
